"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
938,"T2","interview","ger","2019-09-21 22:26:42",NA,NA,NA,NA,NA,NA,NA,"EGD","GKI","swapped",1,1,1440,900,780,"AUT_001",3,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"2019-09-21 22:27:16",0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,"T2","interview","ger","2019-09-22 09:26:26",93,12,1,85,1,95,2,"DEG","IGK","swapped",1,1,1440,900,780,"AUT_001",5437,283,16,172,36,52,33,21,20,34,14,169,35,1338,"2019-09-22 11:35:21",1,0,40,40,2,91,2,14,2,91,1,88,1,10,16,402,16,21,35,38,196,110,9,24,55,74,2,1,9,1,9,7,3,7,7,1,1,7,1,1,2,1,1,1,1,1,1,1,1,15,1,NA,NA,NA,NA,29,96,73,71,28,58,61,NA,NA,NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"österreich","österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
956,"T2","interview","ger","2019-09-22 10:07:04",NA,NA,NA,NA,NA,NA,NA,"GED","IGK","swapped",1,1,1366,768,780,"AUT_001",26,21,10,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,"2019-09-22 10:09:36",0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,"T2","interview","ger","2019-09-22 10:11:52",101,1,1,101,1,101,2,"DEG","KGI","normal",1,1,1366,768,780,"AUT_001",8,4,9,37,45,5,25,8,37,12,5,35,48,754,"2019-09-22 10:24:26",1,0,40,40,1,101,1,1,1,1,2,101,2,1,6,18,7,12,13,3,77,9,5,16,5,11,2,3,9,9,8,9,1,4,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,9,1,NA,NA,NA,NA,12,34,26,84,84,43,11,NA,NA,NA,"Keine Anmerkungen, da der Hintergrund der Studie nicht bekannt ist","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alles klar und übersichtlich.","Nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
959,"T2","interview","ger","2019-09-22 10:57:18",101,19,2,101,2,101,2,"DGE","KGI","swapped",1,1,1920,1080,780,"AUT_001",208,44,4,51,32,5,9,6,19,11,4,97,35,908,"2019-09-22 11:13:52",1,0,40,40,1,101,1,1,1,82,1,88,1,1,4,12,5,9,13,2,35,93,6,12,6,14,2,2,8,4,9,8,5,2,4,1,1,1,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,17,33,27,50,98,24,9,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unterschied zwischen etwas glauben und etwas wissen zu erkennen. ","Wurde immer schwieriger; also ich nehme an richtig aufgebaut?",NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
963,"T2","interview","ger","2019-09-22 12:39:01",101,101,2,101,2,101,2,"DGE","KGI","normal",1,1,1920,1080,780,"AUT_001",26,14,4,125,16,4,11,5,24,7,2,19,74,549,"2019-09-22 12:49:16",1,0,40,40,1,100,1,1,1,101,1,101,1,1,9,5,5,6,7,3,30,27,10,7,7,5,1,1,9,2,9,3,1,3,7,1,3,9,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,4,19,12,34,46,18,29,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bin sehr gespannt, habe wirklich keine Idee","Interessant, nette Geschichten","Nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
967,"T2","interview","ger","2019-09-22 12:57:07",31,1,1,83,1,20,2,"EDG","KGI","swapped",1,1,1536,864,780,"AUT_001",5,9,5,30,17,6,14,9,12,11,5,51,10,562,"2019-09-22 13:06:29",1,0,40,40,1,101,1,10,2,1,2,99,2,1,4,12,6,10,9,2,40,5,3,13,8,11,2,1,7,8,9,7,1,4,3,2,4,2,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,11,31,29,60,67,29,28,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weiß man etwas oder glaubt man nur etwas zu wissen","leicht zu verstehende Texte","Nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
968,"T2","interview","ger","2019-09-22 13:00:28",39,37,1,64,1,53,2,"GDE","IGK","normal",1,1,1368,912,780,"AUT_001",3,17,14,59,20,4,9,15,15,12,6,61,11,652,"2019-09-22 13:11:20",1,0,40,40,1,101,1,49,2,1,2,101,2,11,5,6,5,10,15,5,49,16,7,9,9,9,2,4,9,5,4,5,2,6,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,17,38,27,72,52,44,11,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fand ich sinnvoll/gut ","nein!","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
970,"T2","interview","ger","2019-09-22 13:55:22",1,36,2,80,2,14,2,"GDE","KIG","swapped",1,1,1280,800,780,"AUT_001",16,7,10,44,16,4,9,8,17,10,2,209,13,815,"2019-09-22 14:10:21",1,0,40,40,2,101,2,101,2,101,1,101,1,1,4,7,5,91,8,2,34,10,10,10,6,9,1,3,9,6,3,6,2,7,1,6,4,1,2,1,2,1,1,1,1,1,1,1,1,9,1,NA,NA,NA,NA,4,29,25,33,208,28,11,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
971,"T2","interview","ger","2019-09-22 13:56:13",35,1,1,101,1,1,2,"DEG","GKI","swapped",1,1,1280,800,780,"AUT_001",6,8,9,51,19,5,12,7,9,11,3,52,7,630,"2019-09-22 14:10:00",1,0,40,40,1,101,2,16,2,1,2,100,2,1,5,6,5,11,205,3,69,7,4,7,7,8,2,5,9,4,9,6,3,3,5,4,5,5,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,12,31,34,31,146,26,11,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
973,"T2","interview","ger","2019-09-22 15:07:16",3,97,1,101,1,91,2,"GED","IKG","normal",1,1,1536,864,780,"AUT_001",13,15,3,104,92,9,51,14,18,27,4,34,17,760,"2019-09-22 15:19:57",1,0,40,40,2,96,2,6,2,18,2,98,2,22,5,18,9,19,13,3,51,10,11,7,7,10,2,2,9,3,7,3,2,3,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,9,40,26,36,44,22,19,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gut ausgwählt","nein noch nicht","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
974,"T2","interview","ger","2019-09-22 15:59:28",NA,NA,NA,NA,NA,NA,NA,"GED","KIG","swapped",1,1,1536,864,780,"AUT_001",2,5,5,66,16,6,16,5,26,17,NA,NA,NA,164,"2019-09-22 16:02:12",0,0,10,10,NA,NA,NA,NA,NA,101,1,101,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,"T2","interview","ger","2019-09-22 16:02:25",101,101,1,101,1,101,1,"EGD","KGI","normal",1,1,1536,864,780,"AUT_001",17,32,2,36,7,5,6,3,15,5,3,54,4,636,"2019-09-22 16:13:02",1,0,40,40,2,93,2,24,1,101,1,15,1,101,3,24,2,6,10,1,59,7,3,6,3,14,1,9,9,2,5,4,4,3,7,1,5,1,1,1,2,1,1,1,1,1,1,1,1,9,1,NA,NA,NA,NA,15,18,30,78,143,14,11,NA,NA,NA,"Am Anfang steht ""Was ist Zweck dieser Studie?"" und die darunter beschriebene Antwort beantwortet nicht diese Frage.","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Analyse wie Menschen bestimmte Texte auffassen? bzw wie Menschen etwas selbst in sachliche Texte hineininterpretieren?","-","glaube nicht","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
978,"T2","interview","ger","2019-09-22 16:13:10",100,100,1,101,1,101,2,"DGE","KIG","swapped",1,1,1536,864,780,"AUT_001",49,16,12,63,64,8,36,14,31,16,7,61,14,908,"2019-09-22 16:28:19",1,0,40,40,1,99,1,4,1,1,2,3,2,1,9,21,14,12,14,7,47,14,6,9,7,13,2,5,9,7,7,9,2,7,5,3,5,8,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,15,68,42,74,37,81,27,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
981,"T2","interview","ger","2019-09-22 16:35:33",101,1,1,77,1,1,1,"EDG","GIK","normal",1,1,1536,864,780,"AUT_001",6,7,8,31,27,9,16,9,13,15,3,82,19,549,"2019-09-22 16:44:42",1,0,40,40,2,101,2,101,1,101,1,101,1,21,3,6,5,14,11,3,40,13,8,7,4,17,1,4,9,3,7,7,4,4,3,3,4,2,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,NA,NA,NA,8,20,25,37,43,14,26,NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auffassung & Definition von Wahrheit",NA,NA,"Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
986,"T2","interview","ger","2019-09-22 17:51:05",NA,NA,NA,NA,NA,NA,NA,"DEG","GIK","swapped",1,1,1920,1080,780,"AUT_001",33,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,"2019-09-22 17:51:56",0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,"T2","interview","ger","2019-09-22 18:20:35",101,1,1,2,1,1,2,"GED","IKG","swapped",1,1,1280,720,780,"AUT_001",31,51,5,46,13,6,19,9,22,11,4,32,19,613,"2019-09-22 18:31:40",1,0,40,40,1,101,1,1,1,100,2,100,2,101,6,59,8,9,10,3,78,5,4,7,7,5,1,4,9,6,4,3,4,4,6,1,1,3,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,6,35,24,60,48,14,9,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Das Verstehen von Texten, der Sprache","Es war sehr schwierig in den Lesefluss reinzukommen, weil nur Texte zu lesen waren","nein","Österreich","Niederösterreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
990,"T2","interview","ger","2019-09-22 18:47:31",1,14,1,1,1,101,1,"EGD","KGI","swapped",1,1,1536,864,780,"AUT_001",3,30,4,21,17,5,7,9,6,13,2,65,17,473,"2019-09-22 18:55:24",1,0,40,40,2,101,2,1,2,101,1,1,1,101,3,6,6,8,7,5,36,6,3,8,4,8,1,6,9,6,5,6,2,7,3,1,4,4,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,12,21,22,33,58,18,10,NA,NA,NA,".","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicht sicher aber Annahmen und Warheiten","Sehr gut, interessante Texte!","Nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
991,"T2","interview","ger","2019-09-22 19:17:45",NA,101,1,101,2,101,1,"EGD","IGK","swapped",1,1,1366,768,780,"AUT_001",5,9,9,38,27,9,46,9,15,18,7,108,6,371,"2019-09-22 19:24:23",0,0,20,20,NA,NA,NA,NA,NA,101,1,1,1,1,5,9,32,23,16,4,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
996,"T2","interview","ger","2019-09-22 19:25:21",101,101,1,101,2,101,1,"EDG","GKI","swapped",1,1,1366,768,780,"AUT_001",2,5,2,6,6,13,5,4,5,6,2,85,7,902,"2019-09-22 19:40:23",1,0,40,40,1,101,1,101,1,101,1,1,1,1,5,8,5,12,15,3,4,5,8,14,5,4,1,1,9,2,9,2,5,3,5,1,1,2,1,1,2,1,1,1,1,1,1,1,1,15,1,NA,NA,NA,NA,7,113,39,95,296,89,27,NA,NA,NA,"Die Studie erfordert sehr gute Konzentration und sprachliches Wissen.","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ich glaube, dass der Sinn der Studie darin liegt, das Bewusstsein über die Bedeutungen der Formulierungen ""glauben"" und ""wissen"" zu definieren.","Der Text war relativ lang, beinhaltete jedoch viele notwendige Informationen. Die Beispiele waren realitätsnah und gut nachvollziehbar.","Nein, die Studien, an denen ich teilgenommen habe, anders.","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
997,"T2","interview","ger","2019-09-22 19:42:39",101,101,1,101,2,1,1,"DGE","GKI","swapped",1,1,1366,768,780,"AUT_001",188,145,19,80,35,20,31,50,36,35,9,120,47,1584,"2019-09-22 20:18:54",1,0,40,40,1,101,1,12,1,101,1,101,1,1,29,44,25,19,34,18,297,37,19,23,36,14,1,1,9,8,9,1,1,9,1,1,1,9,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,NA,NA,NA,49,121,61,158,192,117,67,NA,NA,NA,"bei mir hat sich bei den Antworten die Frage aufgetan : Wer ist Gerald?
","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"viele Infos in kurzem Text - erfordern volle Konzentration","nein","Österreich","Österreich",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
