"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
4347,"T2","interview","ger","2019-12-16 15:25:20",101,1,2,101,2,1,2,"GED","KIG","swapped",1,1,1366,768,780,"AC1804",269,6,8,94,21,5,15,10,17,14,5,63,17,815,"2019-12-16 15:43:38",1,0,42,42,1,101,1,1,1,101,1,101,1,1,8,15,11,15,31,2,87,7,5,9,6,24,1,2,5,1,6,1,6,9,9,1,1,5,1,2,2,2,1,1,1,1,1,1,1,13,1,NA,1,NA,NA,12,33,25,44,NA,19,43,15,9,NA,NA,"19","G",NA,NA,NA,NA,NA,NA,1,54,11,6,35,5,9,13,NA,NA,NA,NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,1,NA,1,NA,2,1,101,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,"pc5",NA,NA,NA,NA,NA,NA,1
4349,"T2","interview","ger","2019-12-16 15:28:08",101,1,1,101,2,1,2,"EDG","IKG","normal",1,1,1366,768,780,"AC1804",86,9,5,27,26,14,12,5,16,12,7,58,15,807,"2019-12-16 15:41:36",1,0,43,43,1,101,1,1,1,101,1,100,1,101,3,9,4,7,7,3,73,6,3,4,3,10,1,3,9,9,3,9,1,9,2,1,5,1,2,1,2,1,1,1,1,1,1,1,1,12,2,NA,3,NA,NA,7,48,26,48,NA,58,29,12,15,25,NA,"21","K",NA,NA,NA,NA,NA,NA,3,53,25,6,10,3,11,4,NA,"Sprachverständnis","Monoton","Nein","Deutschland","Rumänien",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,1,NA,1,NA,1,101,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,"pc7",NA,NA,NA,NA,NA,NA,0
4350,"T2","interview","ger","2019-12-16 15:34:01",1,20,2,80,2,1,2,"EDG","IGK","normal",1,1,1366,768,780,"AC1804",310,23,11,36,47,7,24,16,18,24,5,48,13,947,"2019-12-16 15:54:42",1,0,43,43,1,83,1,100,2,99,1,11,1,1,6,25,5,21,14,3,52,13,6,13,8,12,2,3,9,5,4,2,2,4,2,1,5,2,2,1,2,1,1,1,1,1,1,1,1,6,1,NA,3,NA,NA,11,28,27,48,NA,189,49,20,12,8,NA,"20","G",NA,NA,NA,NA,NA,NA,1,45,8,6,8,3,7,11,NA,"Eindruck von zufälligen ergeinissen, welches eine meist wahre Aussage ergeben. Er sollte der Eindruck von uns Teilnehmer in eine Sachverhalt bewertet werden, also unsere Wahrnehmung ","Es könnte ruhi etwas anspruchvoller werden, aber Sinn da hinter war zu erkennen.","Ja","Deutschland, Hessen","Deutschland ",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2,1,1,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,"pc4",NA,NA,NA,NA,NA,NA,1
4351,"T2","interview","ger","2019-12-16 15:35:26",16,22,1,101,1,64,2,"GED","IKG","swapped",1,1,1366,768,780,"AC1804",1289,11,7,65,16,4,12,10,44,30,2,42,25,981,"2019-12-16 16:13:01",1,0,43,43,1,101,1,74,2,1,2,101,2,36,5,11,6,26,11,3,66,12,8,6,5,13,2,3,7,6,7,6,2,2,3,2,5,3,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,4,NA,8,51,32,76,NA,176,30,9,9,25,"Ich fand es etwas unangenehm, die Studie auf dem Gang zu bearbeiten. Die vorbeigehenden und redenden Menschen haben ein bisschen gestört.","20","G",NA,NA,NA,NA,NA,NA,2,50,10,4,6,7,13,17,NA,"wie  evtl. bestimmte Formulierungen zu anderen Einschätzungen ähnlicher Situationen führen können","Sie waren gut verständlich
Die Szenarien waren teilweise aber etwas unrealistisch","Ja, ich erinnere mich noch an den Diamanttext, der war aber in der anderen Studie anders als hier. Ich erinnere mich auch nicht, was der Zweck der früheren Studie war.","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,1,NA,1,NA,2,101,21,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc1",NA,NA,NA,NA,NA,NA,1
4353,"T2","interview","ger","2019-12-16 15:42:06",1,101,1,101,1,101,2,"EDG","KGI","swapped",1,1,1366,768,780,"AC1804",58,32,6,30,10,5,11,5,12,14,2,46,6,607,"2019-12-16 15:52:13",1,0,43,43,1,101,1,101,1,1,2,101,2,101,3,6,7,4,9,1,35,10,4,6,6,8,1,3,9,9,7,9,2,6,1,3,5,3,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,NA,NA,8,24,21,35,NA,63,23,20,5,13,NA,"23","G",NA,NA,NA,NA,NA,NA,1,33,4,4,4,4,4,5,NA,"Unterschied zwischen ""glauben"" und ""wissen""",NA,NA,"Kassel","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,1,NA,1,NA,1,101,1,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc7",NA,NA,NA,NA,NA,NA,1
4354,"T2","interview","ger","2019-12-16 15:44:15",18,8,1,82,2,6,2,"DEG","IKG","swapped",1,1,1366,768,780,"AC1804",371,35,13,95,17,13,12,11,13,25,3,75,20,1154,"2019-12-16 16:09:24",1,0,43,43,2,93,2,10,1,1,2,101,2,73,8,21,22,14,17,2,76,11,8,11,8,33,2,3,8,9,5,9,2,8,3,5,4,2,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,10,43,30,54,NA,205,41,12,7,33,NA,"23","I",NA,NA,NA,NA,NA,NA,1,86,9,5,7,4,15,13,NA,"Herauszufinden wie Menschen spezifische Situationen, die in einer bestimmten Wortwahl erzählt wird, interpretieren.","Alle Texte hatten einen ähnlichen Aufbau.","Nein.","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2,101,83,NA,NA,NA,NA,NA,NA,NA,"Irgentwelche Süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc8",NA,NA,NA,NA,NA,NA,0
4355,"T2","interview","ger","2019-12-16 15:44:37",10,67,1,101,1,24,2,"DEG","GKI","normal",1,1,1366,768,780,"AC1804",811,5,4,43,16,4,25,5,41,11,2,29,26,688,"2019-12-16 16:09:20",1,0,43,43,1,97,1,39,2,1,2,101,2,64,3,8,3,19,10,2,46,4,4,6,4,32,2,2,4,4,8,4,4,1,3,1,4,3,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,3,NA,NA,4,40,27,70,NA,15,35,6,7,27,NA,"21","G",NA,NA,NA,NA,NA,NA,1,29,7,3,15,3,27,4,NA,NA,NA,NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,1,NA,1,NA,2,95,40,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,"pc5",NA,NA,NA,NA,NA,NA,1
4356,"T2","interview","ger","2019-12-16 15:45:06",36,1,2,58,2,23,1,"GED","KIG","normal",1,1,1366,768,780,"AC1804",373,13,13,82,50,7,26,21,27,28,6,104,33,1224,"2019-12-16 16:11:58",1,0,43,43,1,60,1,101,2,41,1,43,1,63,5,19,14,26,32,7,113,19,5,37,8,22,2,6,4,2,6,3,7,6,6,2,4,7,2,1,2,1,1,1,1,1,1,1,1,13,2,NA,2,4,NA,16,40,40,70,NA,121,31,25,8,44,NA,"23","G",NA,NA,NA,NA,NA,NA,3,64,11,7,13,5,10,14,NA,NA,"die Texte erinnerten an mathematische Textaufgaben","Nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,1,NA,1,NA,2,63,101,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,"pc3",NA,NA,NA,NA,NA,NA,1
4357,"T2","interview","ger","2019-12-16 15:45:19",15,23,1,87,1,8,2,"EDG","KIG","swapped",1,1,1366,768,780,"AC1804",706,101,9,83,44,11,29,105,56,11,5,63,14,1072,"2019-12-16 16:21:02",1,0,43,43,2,84,2,13,2,10,1,88,1,13,6,14,11,9,12,4,142,19,7,9,4,8,2,5,8,8,6,7,2,4,2,3,5,4,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,3,4,NA,10,46,35,227,NA,134,36,17,12,47,"Es war für mich nicht klar ob der gegebene  text als absolut richtig gelten soll oder nicht, somit waren die fragen ob etwas war oder falsch ist für mich nicht eindeutig lösbar.

Der letzte Satz bei dem Haus-attrapen Text war für mich sehr schwer verständlich.","25","I",NA,NA,NA,NA,NA,NA,3,46,5,4,8,5,17,8,NA,"herrauszufinden wie die darstellung eines textes das wahrheitsempfinden beeinflußt.","Seltsam aber ok","Nein","deutschland","deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,2,NA,2,NA,2,90,14,NA,NA,NA,"1",NA,NA,NA,"eine kleine gummibärchenpackung",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc2",NA,NA,NA,NA,NA,NA,1
4364,"T2","interview","ger","2019-12-16 15:55:22",101,77,1,101,1,81,2,"EDG","KIG","normal",1,1,1366,768,780,"AC1804",67,6,3,28,12,4,12,3,8,11,3,54,5,638,"2019-12-16 16:06:00",1,0,43,43,2,68,2,1,2,19,1,34,1,75,3,7,4,8,10,2,40,5,3,6,6,5,2,4,9,9,4,9,2,2,3,1,4,2,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,4,NA,5,16,14,80,NA,84,23,9,11,19,"Ich hatte mal eine ähnliche Studie (auch Diamanten, auch rot gespenkelte Eichhörnchen, auch Hausatrappen) gemacht. Kann mich aber weder erinnern wann oder in welchem Zusammanhang das war bzw. was Ziel der Studie war.","21","I",NA,NA,NA,NA,NA,NA,2,24,6,3,9,4,8,6,NA,NA,"Waren verständlich, aber sinnlos.
Ich fand das Setting nicht gelungen. Im CC ist es echt zu laut.","Ja, wie bereits beschrieben war eigentlich genau das gefordert was hier auch gefordert war. Aber ich hab von da an bis jetzt nicht herausgefunden worum es geht und bin immer noch irritiert.","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,2,NA,2,NA,2,77,6,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten, zählt das?",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc4",NA,NA,NA,NA,NA,NA,1
4365,"T2","interview","ger","2019-12-16 15:56:46",24,29,1,27,1,77,1,"GDE","KIG","normal",1,1,1366,768,780,"AC1804",17,8,6,41,21,8,14,13,35,13,4,50,10,613,"2019-12-16 16:07:00",1,0,43,43,2,25,2,22,2,48,1,62,1,59,8,12,8,5,10,1,31,10,3,5,5,3,2,6,8,7,6,8,6,6,5,7,6,6,1,1,1,1,1,1,1,2,1,1,1,12,1,NA,3,NA,NA,8,23,25,45,NA,47,22,14,7,13,NA,"18","I",NA,NA,NA,NA,NA,NA,3,30,3,5,11,4,4,8,NA,NA,"wiederholter Ablauf der Fragen mit verschiedenen Szenarien",NA,"Kassel","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,2,NA,2,20,83,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,"pc6",NA,NA,NA,NA,NA,NA,1
4368,"T2","interview","ger","2019-12-16 16:07:16",1,20,1,62,1,60,2,"EGD","KGI","normal",1,1,1366,768,780,"AC1804",4212,16,6,55,16,10,12,14,13,14,4,103,12,841,"2019-12-16 17:31:14",1,0,43,43,2,101,2,4,2,69,1,23,1,29,6,6,6,13,11,5,50,6,4,6,6,6,2,3,1,5,6,5,8,6,8,3,4,2,1,1,2,1,1,1,1,1,1,1,1,12,2,NA,2,4,NA,9,38,37,52,NA,108,33,11,7,21,NA,"19","I",NA,NA,NA,NA,NA,NA,3,52,7,3,12,14,7,11,NA,"Konzentration von Leseaufgaben zu überprüfen","Verschiedene, relativ asnschauliche Beispiele","Nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2,101,1,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc7",NA,NA,NA,NA,NA,NA,1
4369,"T2","interview","ger","2019-12-16 16:08:19",88,77,1,82,1,46,2,"DGE","IGK","normal",1,1,1366,768,780,"AC1804",4142,8,12,45,30,5,9,8,20,13,11,60,8,916,"2019-12-16 17:32:21",1,0,43,43,1,101,2,51,2,101,1,101,1,23,6,7,14,21,12,3,32,13,6,11,6,14,2,1,9,9,9,8,1,7,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,14,1,NA,2,4,NA,9,34,38,55,NA,199,37,12,9,19,NA,"22","I",NA,NA,NA,NA,NA,NA,3,52,11,6,10,5,16,11,NA,"Um den Unterschied zwischen der Realität der handelnden Person und der wirklichen Realität aufzuzeigen.","Ich finde, dass die Texte gut verständlich waren.","Ich habe einmal an einer Studie teilgenommen, bei welcher verschiedene Filme mit emotionalen Themen gezeigt wurden (z.B. Tod) und danach musste man sich viele Wörter merken und diese wiedergeben.","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,2,NA,2,NA,2,81,98,NA,NA,NA,NA,NA,NA,NA,"Süßigkeiten",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc6",NA,NA,NA,NA,NA,NA,0
4373,"T2","interview","ger","2019-12-16 16:10:51",62,31,1,73,1,22,2,"GED","GKI","swapped",1,1,1366,768,780,"AC1804",4033,7,12,69,25,9,16,7,15,17,3,69,23,938,"2019-12-16 17:33:26",1,0,43,43,2,101,2,101,2,67,1,74,1,22,10,12,12,15,39,4,54,10,4,13,6,13,1,8,9,3,8,6,4,3,4,5,4,3,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,4,NA,26,41,37,102,NA,78,33,9,5,22,"Ich wussten nicht, ob ich die Texte für wahr nehmen soll oder kritisch hinterfragen muss und auf dieser Grundlage die Fragen beantworten muss. ","21","I",NA,NA,NA,NA,NA,NA,4,47,12,5,8,8,10,11,NA,"Irgendwas mit Sprache und der Motivation, daraus die Studie zu absolvieren.","Die Texte sind ziemlich langweilig geschrieben.","Nein. ","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2,93,8,NA,NA,NA,"1",NA,NA,NA,"Süßigkeiten",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc8",NA,NA,NA,NA,NA,NA,1
4375,"T2","interview","ger","2019-12-16 16:11:04",60,1,1,39,1,88,2,"EDG","KIG","swapped",1,1,1366,768,780,"AC1804",488,7,8,30,16,7,18,11,20,15,8,41,8,620,"2019-12-16 16:29:17",1,0,43,43,2,60,2,21,2,81,1,86,1,64,4,8,6,14,9,2,66,7,8,8,5,15,2,1,9,7,8,9,2,7,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,12,1,NA,3,NA,NA,11,27,29,39,NA,10,25,9,7,11,NA,"19","I",NA,NA,NA,NA,NA,NA,5,41,6,5,9,6,9,14,NA,NA,NA,NA,"Kassel","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2,92,47,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc5",NA,NA,NA,NA,NA,NA,1
4377,"T2","interview","ger","2019-12-16 16:13:55",21,73,1,72,1,75,2,"EDG","KIG","swapped",1,1,1366,768,780,"AC1804",327,13,6,33,23,7,16,8,16,14,3,37,19,807,"2019-12-16 16:33:17",1,0,43,43,2,82,2,18,1,23,2,82,2,1,5,7,9,9,20,3,55,12,25,19,27,14,2,3,8,7,6,8,2,6,2,2,4,2,2,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,4,NA,10,26,29,34,NA,131,29,11,8,28,NA,"19","I",NA,NA,NA,NA,NA,NA,3,38,34,4,7,5,21,17,NA,"Ich gehe davon aus, dass es in der Studie um die Terminolgie und dem Verständnis von Wissen bzw. Glauben geht und in wie weit diese Begriffe durch Vorwissen beeinflusst werden.","Die Texte, sowie die Fragen waren leicht verständlich und gut bearbeitbar.",NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,2,NA,2,NA,2,98,72,NA,NA,NA,NA,NA,NA,NA," Süßigkeiten ",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc4",NA,NA,NA,NA,NA,NA,0
4379,"T2","interview","ger","2019-12-16 16:16:19",72,93,1,101,1,6,2,"DEG","IKG","swapped",1,1,1366,768,780,"AC1804",762,10,10,29,22,4,10,11,8,13,2,22,10,546,"2019-12-16 16:37:51",1,0,42,42,1,91,2,22,2,68,1,101,1,1,5,11,7,13,13,4,42,20,4,5,8,7,2,2,9,7,7,9,3,7,4,3,4,1,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,1,NA,NA,11,30,23,20,NA,9,51,8,8,NA,NA,"26","I",NA,NA,NA,NA,NA,NA,4,22,15,5,8,6,11,9,NA,NA,NA,NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,2,NA,2,NA,2,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,"pc1",NA,NA,NA,NA,NA,NA,0
4381,"T2","interview","ger","2019-12-16 16:21:53",80,1,1,67,2,7,2,"DEG","KGI","swapped",1,1,1366,768,780,"AC1804",3390,8,14,54,17,5,10,12,9,12,4,35,12,688,"2019-12-16 17:29:36",1,0,43,43,1,82,2,68,2,1,2,101,2,101,4,6,6,8,20,5,76,6,2,4,7,7,2,6,9,5,6,6,4,9,7,3,3,2,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,13,23,31,44,NA,65,30,12,6,26,NA,"18","K",NA,NA,NA,NA,NA,NA,1,44,3,3,5,7,5,11,NA,"Aufmerksamkeit testen und Sprach- bzw Leseverständnis von verschiedenen Personen testen"," ",NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,NA,1,NA,2,101,100,NA,NA,NA,"1",NA,NA,NA,"Essen",NA,NA,"1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,"pc2",NA,NA,NA,NA,NA,NA,1
4385,"T2","interview","ger","2019-12-16 16:31:26",100,2,1,101,1,101,2,"GDE","IKG","normal",1,1,1366,768,780,"AC1804",2767,10,12,56,19,8,9,9,35,53,4,51,13,811,"2019-12-16 17:30:48",1,0,42,42,1,101,1,1,2,2,2,101,2,1,7,29,13,11,13,3,35,7,6,11,6,10,2,1,9,8,8,9,1,5,6,1,5,2,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,1,NA,NA,17,32,38,43,NA,80,31,12,13,NA,".","21","K",NA,NA,NA,NA,NA,NA,3,66,6,7,4,4,4,5,NA,"Wie Texte und Wörter unterschiedlich von Menschen verstanden werden",".","nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,1,NA,1,NA,1,101,1,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,"pc5",NA,NA,NA,NA,NA,NA,1
4386,"T2","interview","ger","2019-12-16 16:35:13",98,26,1,101,1,96,1,"GED","IGK","normal",1,1,1366,768,780,"AC1804",2835,9,2,48,20,9,13,6,13,12,4,20,11,569,"2019-12-16 17:31:42",1,0,43,43,1,97,1,5,1,81,2,1,2,101,6,6,5,10,8,3,62,8,8,7,4,7,1,5,9,4,6,6,4,8,7,2,4,9,1,1,2,1,1,1,1,1,1,1,1,12,1,NA,2,4,NA,7,24,20,48,NA,38,21,9,12,15,NA,"20","K",NA,NA,NA,NA,NA,NA,3,27,5,3,4,4,5,7,NA,NA,"Gute und simepel zu bedienende Wahl",NA,"Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,1,NA,1,NA,1,101,1,NA,NA,NA,"1",NA,NA,NA,"Schnuck/Süßes",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","I","G",NA,"pc4",NA,NA,NA,NA,NA,NA,1
4387,"T2","interview","ger","2019-12-16 16:38:45",1,15,1,93,1,82,2,"EGD","GKI","swapped",1,1,1366,768,780,"AC1804",2391,7,6,35,21,15,11,9,11,13,4,51,7,704,"2019-12-16 17:30:04",1,0,43,43,2,100,2,9,2,99,1,100,1,1,4,6,4,9,7,3,52,8,4,5,5,10,1,3,9,7,6,9,9,2,2,2,2,7,1,1,2,1,1,1,1,1,1,1,1,13,1,NA,2,4,NA,9,36,23,46,NA,104,33,18,6,26,NA,"19","I",NA,NA,NA,NA,NA,NA,3,37,6,6,5,4,10,9,NA,"Um herauszufinden, ob Menschen genau lesen und die Zusammenhänge richtig erkennen.","Ich fand die verwendeten Materialien gut gewählt und auch leicht zu verstehen.","Nein","Deutschland","Deutschland",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2,99,6,NA,NA,NA,"1",NA,NA,NA,"Schnucke",NA,NA,"1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,"pc1",NA,NA,NA,NA,NA,NA,1
